"Date","EC2-Instances($)","Redshift($)","ElastiCache($)","Elastic Container Service for Kubernetes($)","EC2-Other($)","OpenSearch Service($)","Relational Database Service($)","DocumentDB (with MongoDB compatibility)($)","CloudWatch($)","Kinesis Analytics($)","GuardDuty($)","VPC($)","Elastic Load Balancing($)","Managed Service for Prometheus($)","SageMaker($)","CloudTrail($)","DMS($)","Q($)","Neptune($)","Route 53($)","Kinesis($)","Config($)","Systems Manager($)","QuickSight($)","Inspector($)","Network Firewall($)","DevOps Guru($)","Key Management Service($)","Managed Grafana($)","Security Hub($)","S3($)","WAF($)","Identity and Access Management Access Analyzer($)","Cost Explorer($)","DynamoDB($)","Secrets Manager($)","Elastic Container Service($)","EC2 Container Registry (ECR)($)","IoT SiteWise($)","Bedrock($)","CloudWatch Events($)","IoT Events($)","AppSync($)","Glue($)","X-Ray($)","Elastic MapReduce($)","Elastic File System($)","Location Service($)","Athena($)","Backup($)","IoT($)","API Gateway($)","Lambda($)","Glacier($)","SNS($)","SQS($)","Service Catalog($)","CloudFront($)","Cognito($)","CodeBuild($)","Migration Hub Refactor Spaces($)","Elastic Container Registry Public($)","CloudFormation($)","Total costs($)"
"2024-04-20","605.6520171244","616.8648791802","365.424","130.6257657927","96.3987188506","80.8236289226","8.5841241851","45.7939942745","32.839256151","20.3899999992","17.2627812128","33.0988677063","20.6273084362","25.9484992033","","17.426770389","12.768","","10.2082056552","6.2333333331","6.4173602881","2.134","11.52","","5.7552","","","1.1454683424","","0.034","0.4204339783","0.3669006672","","0.0877603333","0.000013008","0.0400200032","0.0272544","0.0141488376","0.0004501768","","0.001164","","0.00156","0","0","","0.0000113778","0","","0.00000042","","","0","","0","0","","","","","0","","","2174.9358962489"
"2024-04-21","605.6000344629","616.6251431109","365.424","130.6257653282","96.4049411649","80.8099404382","8.5856541823","45.7939960054","32.8392660725","20.3899999992","17.2785300496","33.1004567322","20.6290358671","26.0134723362","","17.4678329526","12.768","","10.2093413352","6.2333333331","6.4176633505","2.389","11.524","","5.7552","","","1.1454923424","","0.034","0.4219507017","0.3668964672","","0.0872436667","0.000013008","0.0400150032","0.0272544","0.0141488376","0.0004501768","","0.001143","","0.001532","0","0","","0.0000113778","0","","0.00000042","0.00000125","","0","","0","0","","","","","0","","","2175.0247593724"
"2024-04-22","534.3087561148","492.4921599453","365.424","113.1460817128","91.2135827158","80.7966726369","8.5837318073","45.7939960814","32.872483793","20.3899999992","14.0890333607","32.6159948176","20.6286790741","26.0351084901","","16.8321716726","12.768","","10.2081557352","6.2333333331","6.3898373545","3.4","10.68","","5.3208378411","","","1.1450783424","","0.034","0.4277561738","0.3668964672","","0.086756","0.000013008","0.0394544476","0.0272544","0.0141488376","0.0004501768","","0.001433","","0.001532","0","0","","0.0000113635","0","","0.00000042","","","0","","0","0","","","","","0","","","1952.3674011224"
"2024-04-23","519.6879902935","340.6728391491","365.424","109.0257660757","89.5555587167","80.7873052736","8.5836828723","45.7939961764","31.93171604","20.3899999992","13.3612587659","32.496525826","20.6276650325","26.1478407985","","16.6334809823","12.768","","10.2084852552","6.2333333331","6.384","2.11","10.464","","5.2008","","","1.1448983424","","0.034","0.4265437162","0.3668982672","","0.086583","0.000013008","0.0400150032","0.0272544","0.0141488376","0.0004501768","","0.001156","","0.001544","0","0","","0.0000113778","0","","0.00000042","","","0","","0","0","","","","","0","","","1776.6317611392"
"2024-04-24","519.9502330984","340.6728232548","365.424","109.0257644745","90.6330674602","81.0575022139","8.5857182919","45.79399626","33.2891113841","20.3899999992","13.3584378983","32.5017778504","20.6277681963","26.2048622219","","16.664766067","12.768","","10.2082344552","6.2333333331","6.384","3.079","10.464","","5.2008","","","1.1449343424","","0.034","0.4310700561","0.3668994672","","0.08635","0.000013008","0.0400250032","0.0272544","0.0141488376","0.0004501768","","0.001365","","0.001552","0","0","","0.0000113778","0","","0.00000042","","","0","","0","0","","","","","0","","","1780.6652705483"
"2024-04-25","519.6620008706","340.6727787441","365.424","109.0257682419","89.376011162","80.7873222238","8.5837490234","45.7939963789","31.9153313799","20.3899999992","13.3301135573","32.5045317686","20.627608214","26.330292417","","16.637616645","12.768","","10.2087406152","6.2333333331","6.384","2.185","10.462","","5.2108","","","1.1449193424","","0.034","0.4307536835","0.3668976672","","0.0860376667","0.000013008","0.0394644476","0.0272544","0.0141488376","0.0004501768","","0.001157","","0.00154","0","0","","0.0000113778","0","","0.00000042","","","0","","0","0","","","","","0","","","1776.6596426016"
"2024-04-26","519.7140068838","336.8769854627","365.424","109.0257723509","89.5589820253","80.7873745488","8.5872950331","45.7939965208","31.9229200956","20.3899999992","13.3411668584","32.5057153733","20.6278445172","26.3828232746","","16.7030499161","12.768","","10.2089575752","6.2316699994","6.384","2.335","10.464","","5.2108","","","1.1449193424","","0.034","0.435083523","0.3668952672","","0.0856913333","0.0000128725","0.0400150032","0.0275383","0.0141488376","0.0004501768","","0.001132","","0.001524","0","0","","0.0000113778","0","","0.00000042","0.00000125","","0","","0","0","","","","","0","","","1773.3957841382"
"2024-04-27","519.9501456687","340.6727879673","365.424","109.0257711176","89.7111593576","81.0576576521","8.5837463727","45.793996612","32.1871631093","20.3899999992","13.3371746562","32.5018781644","20.6278149297","26.4130227456","","16.7053271023","12.768","","10.2082106952","6.2333333331","6.384","3.568","10.464","","5.2008","","","1.1449013424","","0.034","0.4352902451","0.3668994672","","0.0854896667","0.000013008","0.0394544476","0.0272544","0.0141488376","0.0004501768","","0.001477","","0.001552","0","0","","0.0000113778","0","","0.00000042","","","0","","0","0","","","","","0","","","1779.3589318722"
"2024-04-28","519.9501019048","340.6727956023","365.424","109.0257740976","89.5271254882","80.787403971","8.5874689821","45.7939967586","31.8709389093","20.3899999992","13.3361061975","32.5021323068","20.6283247162","25.4970457242","","16.5896759019","12.768","","10.2090403752","6.2333333331","6.384","2.293","10.464","","5.2008","","","1.1448953424","","0.034","0.434364474","0.3668994672","","0.08308","0.000013008","0.0394594476","0.0272544","0.0141488376","0.0004501768","","0.001105","","0.001552","0","0","","0.0000113778","0","","0.00000042","","","0","","0","0","","","","","0","","","1776.2822982194"
"2024-04-29","519.9240941432","340.6728033678","365.424","109.0257727108","89.6711978748","80.7873734491","8.5851482349","45.7939968652","31.9021718322","20.3899999992","13.348090491","32.4975862145","20.6279254817","25.6439908424","","16.6979988711","12.768","","10.2090655752","6.2333333331","6.384","2.935","10.464","","5.2008","","","1.1449553424","","0.034","0.4401179253","0.3668976672","","0.082566","0.000013008","0.0400250032","0.0272544","0.0141488376","0.0004501768","","0.001149","","0.00154","0","0","","0.0000113778","0","","0.00000042","","","0","","0","0","","","","","0","","","1777.3394784445"
"2024-04-30","519.9240924295","340.6728146946","365.424","109.0257699741","89.5255195815","80.7872712033","8.5828404477","45.793997021","31.9616903877","20.3899999992","13.3852773042","32.4984464873","20.6288490347","25.4698299904","","16.8141176504","12.768","","10.2077719752","6.2333333331","6.384","2.998","12.838","","5.2008","","","1.1448893424","","0.034","0.4423186092","0.3668982672","","0.081726129","0.000013008","0.0394644476","0.0272544","0.0141488376","0.0004501768","","0.001328","","0.001544","0","0","","0.0000113778","0","","0.00000042","","","0","","0","0","","","","","0","","","1779.6684685295"
"2024-05-01","519.9242745822","340.6707336087","365.424","192.9867319554","90.0963005502","80.7812997645","8.5844891789","45.7939326784","27.8564916063","20.3593548384","36.8065103762","32.5032858197","20.6283814162","55.362496083","","16.758177466","12.768","","10.2089218056","8.7258064515","6.384","3.613","0","","5.2008","","","1.097929176","27","0.034","0.4406724316","0.3550673064","","0.0788603226","0.4592678725","0.0381870424","0.0269705","0.0136924176","0.0004501768","","0.001529","","0.001524","0","0","","0.000011007","0","","0.0000004064","0.00000125","","0","","0","0","","","","","0","","","1930.9851510905"
"2024-05-02","519.8459904496","340.670741154","365.424","193.0257662436","88.8738654926","81.0470407332","8.5832378903","45.7939327672","31.5444728138","20.3593548384","36.781725749","32.4977903246","20.6287712706","60.284156865","","16.7215016995","12.768","","10.2086510856","6.2258064515","6.384","2.047","0","","5.2008","","","1.097932176","","0.034","0.4415354736","0.3550703064","","0.0807383871","0.000013008","0.0387196768","0.0272733267","0.0136924176","0.0004501768","","0.001109","","0.001544","0","0","","0.000011007","0","","0.0000004064","","","0","","0","0","","","","","0","","","1907.0086951909"
"2024-05-03","519.9501021516","340.0931674635","365.424","193.0257677587","89.0859540072","80.7814552043","8.5829950537","45.7939327968","31.2496298727","20.3593548384","36.877957704","32.4961511943","20.6281305236","60.1720402785","","16.6930060951","12.768","","10.2082769256","6.2258064515","6.384","2.878","0","","5.2008","","","1.097944176","","0.034","0.4371449146","0.3550697064","","0.0824341935","0.0000128725","0.0387246768","0.0269705","0.0136924176","0.0004501768","","0.001338","","0.00154","0","0","","0.0000110347","0","","0.0000004064","","","0","","0","0","","","","","0","","","1906.9678613948"
"2024-05-04","519.950037859","340.6707568329","365.424","193.0257705487","89.1704286277","80.7812786606","8.581738965","45.79393293","30.8322776464","20.3593548384","36.6393511509","32.492699645","20.6278407866","33.2045860621","","16.7229227009","12.768","","10.2084038856","6.2258064515","6.384","2.959","0","","5.2108","","","1.09660609","","0.034","0.4378590474","0.3550667064","","0.0814909677","0.000013008","0.0387346768","0.0272544","0.0136924176","0.0004501768","","0.00124","","0.00152","0","0","","0.0000110347","0","","0.0000004064","","","0","","0","0","","","","","0","","","1880.1209265231"
"2024-05-05","490.2332545235","340.6707646536","365.424","192.5793418109","89.4379880292","80.7812110355","7.0727311551","45.7939329744","30.6664090527","20.3593548384","36.7142754657","32.4922078049","20.6505342948","25.0345355715","","16.6621888808","12.768","","10.2079289256","6.2258064515","6.384","2.803","0","","5.1972237169","","","1.092504832","","0.034","0.4356775491","0.3550697064","","0.08134","0.000013008","0.0387296768","0.0272544","0.0136924176","0.0004501768","","0.00103","","0.00154","0","0","","0.0000110036","0","","0.0000004064","","","0","","0","0","","0","","","0","","","1840.2400023617"
"2024-05-06","401.7460600205","340.6707720663","365.424","190.6257697414","91.2983087809","81.0400820932","0.0579967585","45.793933014","30.1484542835","20.3593548384","38.1791583876","32.5496183231","21.0144856581","25.2450264513","","16.3791462459","12.768","","10.2087262056","6.2258064515","6.384","3.061","0","","5.1724574649","","","1.067630112","","0.034","0.4387486958","0.3550721064","","0.0809264516","0.000013008","0.0387246768","0.0272544","0.0136924176","0.0004501768","","0.000957","","0.001556","0","0","","0.0000108079","0","","0.0000004064","0.00000125","","0","","0","0","","0","","","0","","","1746.411194294"
"2024-05-07","414.2280204581","340.6707797328","365.424","190.62577255","91.0229634085","80.7719126637","0.0579967585","45.7939330608","30.0691158632","20.3593548384","38.4404131562","32.6166506247","20.6368936632","25.410164761","","16.2506983306","12.768","","10.2091039656","6.2258064515","6.384","2.731","0","","5.2108","","","1.075508112","","0.034","0.4384180417","0.3550709064","","0.0808070968","0.0000128725","0.0387196768","0.0269705","0.0136924176","0.0004501768","","0.000896","","0.001548","0","0","","0.0000108356","0","","0.0000004064","","","0","","0","0","","0","","","0","","","1757.9734853294"
"2024-05-08","413.9001235985","340.6707866934","365.424","190.625771677","91.3625677632","80.7719776558","0.0579967585","45.7939331533","30.3677461666","20.3593548384","32.652193139","32.6225704264","20.7380921794","25.4939097471","6.3902605138","16.3069801758","12.768","","10.2083462856","6.2258064515","6.384","3.037","0","","5.2008","","","1.077269112","","0.034","0.4479824421","0.3550733064","","0.0805493548","0.000013008","0.0387246768","0.0272544","0.0136924176","0.0004501768","","0.000968","","0.001564","0","0","","0.0000197319","0","","0.0000004064","","","0","","0","0","0","0","","","0","","","1759.4397782561"
"2024-05-09","413.9660422749","340.6707392523","365.424","190.6257762323","90.8964684366","80.840014382","0.0579967585","45.7939332939","30.3365228884","20.3593548384","25.0132646631","32.6202962049","20.6285590873","25.5372354955","47.088","16.2137095494","12.768","","10.2086518056","6.2258064515","6.384","1.951","0","","5.2008","","","1.075616112","","0.034","0.4407361953","0.3550697064","","0.0804306452","0.0000128725","0.0387346768","0.0269705","0.0136924176","0.0004501768","","0.000929","","0.00154","0","0","","0.0000720247","0","","0.0000004064","","","0","","0","0","","","","","0","","","1790.8784263483"
"2024-05-10","414.2279884394","339.1236465213","365.424","190.6257769772","91.0465481209","80.9621170978","0.0579967585","45.7939335788","30.7317836706","20.3593548384","25.0337106532","32.6236615224","20.8339044069","25.596431695","47.088","16.2335957251","12.768","","10.2076231656","6.2260976515","6.384","2.62","0","","5.2108","","","1.075529112","","0.034","0.4410165721","0.3550709064","","0.0802432258","0.0000128725","0.0387296768","0.0269705","0.0136924176","0.0004501768","","0.000873","","0.001548","0","0","","0.0000721062","0","","0.0000004064","","","0","","0","0","","","","","0","","","1791.2471797952"
"2024-05-11","413.9400019879","340.6707140211","365.424","190.6257753633","91.056476094","80.7626243285","0.0579967585","45.7939337712","30.7453973765","20.3593548384","25.0428159348","32.6181966636","21.1679213674","25.6104040481","47.088","16.2459005394","12.768","","10.2084238056","7.2428992515","6.384","2.374","0","","5.2008","","","1.075526112","","0.034","0.436801444","0.3550721064","","0.0804774194","0.000013008","0.0387246768","0.0272544","0.0136924176","0.0004501768","","0.000881","","0.001556","0","0","","0.0000721063","0","","0.0000004064","0.00000125","","0","","0","0","","","","","0","","","1793.4521586735"
"2024-05-12","414.1759789345","340.67072151","365.424","190.6257731142","90.9004319255","80.7626003298","0.0579967585","45.7939338119","30.438314242","20.3593548384","25.011943496","32.6250780167","21.1683410601","25.6210996246","47.088","16.1674411151","12.768","","10.2086158056","6.2264472515","6.384","2.218","0","","5.2008","","","1.075508112","","0.034","0.4368087666","0.3550721064","","0.0804106452","0.000013008","0.0387196768","0.0272544","0.0136924176","0.0004501768","","0.000889","","0.001556","0","0","","0.000072134","0","","0.0000004064","","","0","","0","0","","","","","0","","","1791.9613186842"
"2024-05-13","414.2279916241","340.6707300135","365.424","190.6257724744","90.9063438183","81.0372550137","0.0579967585","45.79393386","30.8175877725","20.3593548384","25.0469699962","32.6172253603","21.1682606044","25.631175037","47.088","16.2188018348","12.768","","10.2085529256","6.2246814803","6.384","1.891","0","","5.2008","","","1.075508112","","0.034","0.4401058684","0.3550673064","","0.0783470968","0.0000128725","0.0387246768","0.0269705","0.0136924176","0.0004501768","","0.000875","","0.001524","0","0","","0.000072134","0.00005","","0.0000004064","","","0","","0","0","","","","","0","","","1792.4338339797"
"2024-05-14","413.7820190221","340.6707446625","365.424","190.6257766918","90.9043338384","80.7628939764","0.0579967585","45.79393386","30.8280324304","20.3593548384","25.0146689977","32.6220042691","21.168537172","25.6425744869","47.088","16.2162566555","12.768","","10.2078828456","6.2261124515","6.384","2.377","0","","5.2108","","","1.075538112","","0.034","0.4420390116","0.3550709064","","0.079963871","0.000013008","0.0381970424","0.0272544","0.0136924176","0.0004501768","","0.000942","","0.001548","0","0","","0.000072134","0.00004","","0.0000004064","","","0","","0","0","","","","","0","","","1792.203744443"
